date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
2580	-103	-2	15	32	8613	4701	343244	10	624	1908361	7	16377	2	1	0	5437	28	0	3	1920	0	7892	8613	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029382	888679	20457	0
2579	-103	-2	15	34	8533	4701	343118	10	624	1908235	7	16371	2	1	0	5435	28	0	3	1920	0	7892	8533	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029332	888679	20457	0
2578	-103	-2	15	34	8453	4701	343055	10	624	1908109	7	16368	2	1	0	5433	28	0	3	1920	0	7892	8453	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029282	888679	20457	0
2577	-103	-2	15	34	8373	4699	342866	10	623	1907983	7	16359	2	1	0	5431	28	0	3	1917	0	7885	8373	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029232	888679	20457	0
2576	-103	-2	15	33	8213	4699	342677	10	623	1907794	7	16350	2	1	0	5428	28	0	3	1917	0	7885	8213	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029132	888679	20457	0
2575	-103	-2	15	33	8133	4699	342551	10	623	1907668	7	16344	2	1	0	5426	28	0	3	1917	0	7885	8133	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029082	888679	20457	0
2574	-103	-2	15	30	8053	4699	342425	10	623	1907542	7	16338	2	1	0	5424	28	0	3	1917	0	7885	8053	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1029032	888679	20457	0
2573	-108	-3	15	28	7973	4697	342299	10	622	1907416	7	16332	2	1	0	5422	28	0	3	1914	0	7878	7973	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028982	888679	20457	0
2572	-108	-3	15	26	7893	4697	342173	10	622	1907290	7	16326	2	1	0	5420	28	0	3	1914	0	7878	7893	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028932	888679	20457	0
2571	-108	-3	15	25	7813	4697	342047	10	622	1907164	7	16320	2	1	0	5418	28	0	3	1914	0	7878	7813	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028882	888679	20457	0
2570	-108	-3	15	23	7733	4697	341984	10	622	1907038	7	16317	2	1	0	5416	28	0	3	1914	0	7878	7733	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028832	888679	20457	0
2569	-108	-3	13	23	7653	4697	341858	10	622	1906975	7	16311	2	1	0	5415	25	0	3	1914	0	7878	7653	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028782	888679	20457	0
2568	-106	-3	12	22	7573	4695	341732	10	621	1906786	7	16305	2	1	0	5412	23	0	3	1911	0	7871	7573	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028732	888679	20457	0
2567	-106	-3	12	22	7493	4695	341606	10	621	1906723	7	16299	2	1	0	5411	23	0	3	1911	0	7871	7493	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028682	888679	20457	0
2566	-106	-3	13	23	7333	4695	341354	10	621	1906471	7	16287	2	1	0	5407	25	0	3	1911	0	7871	7333	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028582	888679	20457	0
2565	-101	-2	13	22	7253	4693	341291	10	620	1906345	7	16284	2	1	0	5405	25	0	3	1908	0	7864	7253	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028532	888679	20457	0
2564	-101	-2	13	24	7173	4693	341102	10	620	1906219	7	16275	2	1	0	5403	25	0	3	1908	0	7864	7173	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028482	888679	20457	0
2563	-101	-2	13	25	7093	4693	341039	10	620	1906093	7	16272	2	1	0	5401	25	0	3	1908	0	7864	7093	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028432	888679	20457	0
2562	-101	-2	15	26	7013	4693	340913	10	620	1905967	7	16266	2	1	0	5399	28	0	3	1908	0	7864	7013	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028382	888679	20457	0
2561	-101	-2	15	26	6933	4693	340787	10	620	1905904	7	16260	2	1	0	5398	28	0	3	1908	0	7864	6933	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028332	888679	20457	0
2560	-101	-2	15	27	6853	4691	340661	10	619	1905715	7	16254	2	1	0	5395	28	0	3	1905	0	7857	6853	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028282	888679	20457	0
2559	-101	-2	15	27	6773	4691	340535	10	619	1905652	7	16248	2	1	0	5394	28	0	3	1905	0	7857	6773	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028232	888679	20457	0
2558	-101	-2	15	27	6693	4691	340409	10	619	1905526	7	16242	2	1	0	5392	28	0	3	1905	0	7857	6693	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028182	888679	20457	0
2557	-101	-2	15	28	6613	4691	340283	10	619	1905400	7	16236	2	1	0	5390	28	0	3	1905	0	7857	6613	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028132	888679	20457	0
2556	-100	-2	15	29	6453	4689	340031	10	618	1905148	7	16224	2	1	0	5386	28	0	3	1902	0	7850	6453	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1028032	888679	20457	0
2555	-100	-2	15	28	6373	4689	339968	10	618	1905022	7	16221	2	1	0	5384	28	0	3	1902	0	7850	6373	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027982	888679	20457	0
2554	-100	-2	15	28	6293	4689	339842	10	618	1904959	7	16215	2	1	0	5383	28	0	3	1902	0	7850	6293	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027932	888679	20457	0
2553	-100	-2	15	28	6213	4689	339716	10	618	1904833	7	16209	2	1	0	5381	28	0	3	1902	0	7850	6213	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027882	888679	20457	0
2552	-100	-2	15	26	6133	4689	339590	10	618	1904707	7	16203	2	1	0	5379	28	0	3	1902	0	7850	6133	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027832	888679	20457	0
2551	-99	-3	15	25	6053	4687	339464	10	617	1904581	7	16197	2	1	0	5377	28	0	3	1899	0	7843	6053	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027782	888679	20457	0
2550	-99	-3	15	24	5973	4687	339338	10	617	1904455	7	16191	2	1	0	5375	28	0	3	1899	0	7843	5973	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027732	888679	20457	0
2549	-99	-3	15	23	5893	4687	339212	10	617	1904329	7	16185	2	1	0	5373	28	0	3	1899	0	7843	5893	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027682	888679	20457	0
2548	-99	-3	15	21	5813	4687	339149	10	617	1904203	7	16182	2	1	0	5371	28	0	3	1899	0	7843	5813	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027632	888679	20457	0
2547	-99	-3	15	23	5733	4687	339023	10	617	1904140	7	16176	2	1	0	5370	28	0	3	1899	0	7843	5733	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027582	888679	20457	0
2546	-98	-4	15	23	5573	4685	338771	10	616	1903825	11	16164	2	1	0	5365	28	0	4	1896	0	7836	5573	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027482	888679	20457	0
2545	-98	-4	15	22	5493	4685	338645	10	616	1903699	11	16158	2	1	0	5363	28	0	4	1896	0	7836	5493	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027432	888679	20457	0
2544	-98	-4	15	22	5413	4685	338519	10	616	1903636	11	16152	2	1	0	5362	28	0	4	1896	0	7836	5413	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027382	888679	20457	0
2543	-98	-2	15	26	5333	4683	338393	10	615	1903510	7	16146	2	1	0	5360	28	0	3	1892	0	7825	5333	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027332	888679	20457	0
2542	-98	-2	15	27	5253	4683	338267	10	615	1903447	7	16140	2	1	0	5359	28	0	3	1892	0	7825	5253	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027282	888679	20457	0
2541	-98	-2	15	28	5173	4683	338204	10	615	1903321	7	16137	2	1	0	5357	28	0	3	1892	0	7825	5173	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027232	888679	20457	0
2540	-98	-2	15	27	5093	4683	338078	10	615	1903195	7	16131	2	1	0	5355	28	0	3	1892	0	7825	5093	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027182	888679	20457	0
2539	-98	-2	15	27	5013	4683	337952	10	615	1903132	7	16125	2	1	0	5354	28	0	3	1892	0	7825	5013	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027132	888679	20457	0
2538	-97	-2	15	28	4933	4681	337826	10	614	1902943	7	16119	2	1	0	5351	28	0	3	1889	0	7818	4933	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027082	888679	20457	0
2537	-97	-2	15	29	4853	4681	337700	10	614	1902880	7	16113	2	1	0	5350	28	0	3	1889	0	7818	4853	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1027032	888679	20457	0
2536	-97	-2	15	32	4693	4681	337448	10	614	1902628	7	16101	2	1	0	5346	28	0	3	1889	0	7818	4693	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026932	888679	20457	0
2535	-97	-2	15	32	4613	4681	337385	10	614	1902502	7	16098	2	1	0	5344	28	0	3	1889	0	7818	4613	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026882	888679	20457	0
2534	-96	-2	15	32	4533	4679	337196	10	613	1902376	7	16089	2	1	0	5342	28	0	3	1886	0	7811	4533	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026832	888679	20457	0
2533	-96	-2	15	31	4453	4679	337133	10	613	1902250	7	16086	2	1	0	5340	28	0	3	1886	0	7811	4453	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026782	888679	20457	0
2532	-96	-2	15	31	4373	4679	337007	10	613	1902187	7	16080	2	1	0	5339	28	0	3	1886	0	7811	4373	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026732	888679	20457	0
2531	-96	-2	15	31	4293	4679	336881	10	613	1902061	7	16074	2	1	0	5337	28	0	3	1886	0	7811	4293	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026682	888679	20457	0
2530	-96	-2	15	32	4213	4679	336755	10	613	1901935	7	16068	2	1	0	5335	28	0	3	1886	0	7811	4213	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026632	888679	20457	0
2529	-96	-2	15	32	4133	4677	336629	10	612	1901809	7	16062	2	1	0	5333	28	0	3	1883	0	7804	4133	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026582	888679	20457	0
2528	-96	-2	15	32	4053	4677	336503	10	612	1901683	7	16056	2	1	0	5331	28	0	3	1883	0	7804	4053	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026532	888679	20457	0
2527	-96	-2	15	32	3973	4677	336377	10	612	1901557	7	16050	2	1	0	5329	28	0	3	1883	0	7804	3973	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026482	888679	20457	0
2526	-96	-2	15	32	3813	4677	336188	10	612	1901368	7	16041	2	1	0	5326	28	0	3	1883	0	7804	3813	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026382	888679	20457	0
2525	-96	-2	15	32	3733	4675	336062	10	611	1901179	7	16035	2	1	0	5323	28	0	3	1880	0	7797	3733	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026332	888679	20457	0
2524	-96	-2	15	32	3653	4675	335936	10	611	1901116	7	16029	2	1	0	5322	28	0	3	1880	0	7797	3653	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026282	888679	20457	0
2523	-96	-2	15	32	3573	4675	335810	10	611	1900990	7	16023	2	1	0	5320	28	0	3	1880	0	7797	3573	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026232	888679	20457	0
2522	-96	-2	15	31	3493	4675	335684	10	611	1900864	7	16017	2	1	0	5318	28	0	3	1880	0	7797	3493	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026182	888679	20457	0
2521	-96	-2	15	31	3413	4673	335621	10	610	1900738	7	16014	2	1	0	5316	28	0	3	1877	0	7790	3413	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026132	888679	20457	0
2520	-96	-2	15	31	3333	4673	335432	10	610	1900612	7	16005	2	1	0	5314	28	0	3	1877	0	7790	3333	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026082	888679	20457	0
2519	-96	-2	15	30	3253	4673	335369	10	610	1900486	7	16002	2	1	0	5312	28	0	3	1877	0	7790	3253	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1026032	888679	20457	0
2518	-96	-2	15	31	3173	4673	335243	10	610	1900360	7	15996	2	1	0	5310	28	0	3	1877	0	7790	3173	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025982	888679	20457	0
2517	-96	-2	15	31	3093	4673	335117	10	610	1900297	7	15990	2	1	0	5309	28	0	3	1877	0	7790	3093	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025932	888679	20457	0
2516	-96	-2	15	31	2933	4671	334865	10	609	1900045	7	15978	2	1	0	5305	28	0	3	1874	0	7783	2933	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025832	888679	20457	0
2515	-96	-2	15	31	2853	4671	334739	10	609	1899919	7	15972	2	1	0	5303	28	0	3	1874	0	7783	2853	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025782	888679	20457	0
2514	-96	-2	15	31	2773	4671	334613	10	609	1899793	7	15966	2	1	0	5301	28	0	3	1874	0	7783	2773	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025732	888679	20457	0
2513	-96	-2	15	31	2693	4671	334550	10	609	1899667	7	15963	2	1	0	5299	28	0	3	1874	0	7783	2693	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025682	888679	20457	0
2512	-96	-2	15	31	2613	4669	334361	10	608	1899541	7	15954	2	1	0	5297	28	0	3	1871	0	7776	2613	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025632	888679	20457	0
2511	-96	-2	15	31	2533	4669	334298	10	608	1899415	7	15951	2	1	0	5295	28	0	3	1871	0	7776	2533	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025582	888679	20457	0
2510	-96	-2	15	32	2453	4669	334172	10	608	1899352	7	15945	2	1	0	5294	28	0	3	1871	0	7776	2453	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025532	888679	20457	0
2509	-96	-2	15	32	2373	4669	334046	10	608	1899226	7	15939	2	1	0	5292	28	0	3	1871	0	7776	2373	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025482	888679	20457	0
2508	-96	-2	15	32	2293	4669	333920	10	608	1899100	7	15933	2	1	0	5290	28	0	3	1871	0	7776	2293	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025432	888679	20457	0
2507	-96	-2	15	32	2213	4667	333794	10	607	1898974	7	15927	2	1	0	5288	28	0	3	1868	0	7769	2213	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025382	888679	20457	0
2506	-96	-2	15	32	2053	4667	333542	10	607	1898722	7	15915	2	1	0	5284	28	0	3	1868	0	7769	2053	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025282	888679	20457	0
2505	-96	-2	15	33	1973	4667	333479	10	607	1898596	7	15912	2	1	0	5282	28	0	3	1868	0	7769	1973	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025232	888679	20457	0
2504	-96	-2	15	33	1893	4667	333353	10	607	1898533	7	15906	2	1	0	5281	28	0	3	1868	0	7769	1893	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025182	888679	20457	0
2503	-96	-2	15	33	1813	4665	333227	10	606	1898344	7	15900	2	1	0	5278	28	0	3	1865	0	7762	1813	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025132	888679	20457	0
2502	-96	-2	15	34	1733	4665	333101	10	606	1898281	7	15894	2	1	0	5277	28	0	3	1865	0	7762	1733	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025082	888679	20457	0
2501	-96	-2	15	34	1653	4665	332975	10	606	1898155	7	15888	2	1	0	5275	28	0	3	1865	0	7762	1653	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1025032	888679	20457	0
2500	-96	-2	15	34	1573	4665	332849	10	606	1898029	7	15882	2	1	0	5273	28	0	3	1865	0	7762	1573	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024982	888679	20457	0
2499	-96	-2	15	35	1493	4663	332786	10	605	1897903	7	15879	2	1	0	5271	28	0	3	1862	0	7755	1493	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024932	888679	20457	0
2498	-96	-2	15	35	1413	4663	332597	10	605	1897777	7	15870	2	1	0	5269	28	0	3	1862	0	7755	1413	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024882	888679	20457	0
2497	-96	-2	15	35	1253	4663	332408	10	605	1897525	7	15861	2	1	0	5265	28	0	3	1862	0	7755	1253	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024782	888679	20457	0
2496	-96	-2	15	35	1173	4663	332282	10	605	1897462	7	15855	2	1	0	5264	28	0	3	1862	0	7755	1173	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024732	888679	20457	0
2495	-98	-2	15	35	1093	4661	332156	10	604	1897273	7	15849	2	1	0	5261	28	0	3	1859	0	7748	1093	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024682	888679	20457	0
2494	-98	-2	15	35	1013	4661	332030	10	604	1897210	7	15843	2	1	0	5260	28	0	3	1859	0	7748	1013	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024632	888679	20457	0
2493	-98	-2	15	34	933	4661	331904	10	604	1897084	7	15837	2	1	0	5258	28	0	3	1859	0	7748	933	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024582	888679	20457	0
2492	-98	-2	15	34	853	4661	331778	10	604	1896958	7	15831	2	1	0	5256	28	0	3	1859	0	7748	853	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024532	888679	20457	0
2491	-98	-2	15	34	773	4661	331715	10	604	1896832	7	15828	2	1	0	5254	28	0	3	1859	0	7748	773	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024482	888679	20457	0
2490	-97	-2	15	34	693	4659	331526	10	603	1896706	7	15819	2	1	0	5252	28	0	3	1856	0	7741	693	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024432	888679	20457	0
2489	-97	-2	15	33	613	4659	331463	10	603	1896580	7	15816	2	1	0	5250	28	0	3	1856	0	7741	613	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024382	888679	20457	0
2488	-97	-2	15	34	533	4659	331337	10	603	1896517	7	15810	2	1	0	5249	28	0	3	1856	0	7741	533	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024332	888679	20457	0
2487	-97	-2	15	33	373	4659	331085	10	603	1896265	7	15798	2	1	0	5245	28	0	3	1856	0	7741	373	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024232	888679	20457	0
2486	-97	-2	15	32	293	4657	330959	10	602	1896139	7	15792	2	1	0	5243	28	0	3	1853	0	7734	293	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024182	888679	20457	0
2485	-97	-2	15	33	213	4657	330833	10	602	1896013	7	15786	2	1	0	5241	28	0	3	1853	0	7734	213	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024132	888679	20457	0
2484	-97	-2	15	33	133	4657	330707	10	602	1895887	7	15780	2	1	0	5239	28	0	3	1853	0	7734	133	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024082	888679	20457	0
2483	-97	-2	15	32	53	4657	330644	10	602	1895761	7	15777	2	1	0	5237	28	0	3	1853	0	7734	53	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1024032	888679	20457	0
2482	-97	-2	15	32	16357	4657	330518	10	602	1895698	7	15771	2	1	0	5236	28	0	3	1853	0	7734	16357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023982	888679	20457	0
2481	-100	-2	15	28	16277	4655	330392	10	601	1895509	7	15765	2	1	0	5233	28	0	3	1850	0	7727	16277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023932	888679	20457	0
2480	-100	-2	15	28	16197	4655	330266	10	601	1895446	7	15759	2	1	0	5232	28	0	3	1850	0	7727	16197	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023882	888679	20457	0
2479	-100	-2	15	24	16117	4655	330140	10	601	1895320	7	15753	2	1	0	5230	28	0	3	1850	0	7727	16117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023832	888679	20457	0
2478	-100	-2	15	23	16037	4655	330014	10	601	1895194	7	15747	2	1	0	5228	28	0	3	1850	0	7727	16037	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023782	888679	20457	0
2477	-98	-2	15	27	15877	4653	329762	10	600	1894942	7	15735	2	1	0	5224	28	0	3	1847	0	7720	15877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023682	888679	20457	0
2476	-98	-2	15	29	15797	4653	329699	10	600	1894816	7	15732	2	1	0	5222	28	0	3	1847	0	7720	15797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023632	888679	20457	0
2475	-98	-2	15	28	15717	4653	329573	10	600	1894690	7	15726	2	1	0	5220	28	0	3	1847	0	7720	15717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023582	888679	20457	0
2474	-98	-2	15	28	15637	4653	329447	10	600	1894627	7	15720	2	1	0	5219	28	0	3	1847	0	7720	15637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023532	888679	20457	0
2473	-99	-2	15	26	15557	4651	329321	10	599	1894438	7	15714	2	1	0	5216	28	0	3	1844	0	7713	15557	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023482	888679	20457	0
2472	-99	-2	15	26	15477	4651	329195	10	599	1894375	7	15708	2	1	0	5215	28	0	3	1844	0	7713	15477	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023432	888679	20457	0
2471	-99	-2	15	25	15397	4651	329069	10	599	1894249	7	15702	2	1	0	5213	28	0	3	1844	0	7713	15397	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023382	888679	20457	0
2470	-99	-2	15	25	15317	4651	328943	10	599	1894123	7	15696	2	1	0	5211	28	0	3	1844	0	7713	15317	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023332	888679	20457	0
2469	-99	-2	15	26	15237	4651	328880	10	599	1893997	7	15693	2	1	0	5209	28	0	3	1844	0	7713	15237	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023282	888679	20457	0
2468	-98	-2	15	26	15157	4649	328691	10	598	1893871	7	15684	2	1	0	5207	28	0	3	1841	0	7706	15157	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023232	888679	20457	0
2467	-98	-2	15	27	14997	4649	328502	10	598	1893682	7	15675	2	1	0	5204	28	0	3	1841	0	7706	14997	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023132	888679	20457	0
2466	-98	-2	15	28	14917	4649	328376	10	598	1893556	7	15669	2	1	0	5202	28	0	3	1841	0	7706	14917	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023082	888679	20457	0
2465	-98	-2	15	28	14837	4649	328250	10	598	1893430	7	15663	2	1	0	5200	28	0	3	1841	0	7706	14837	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1023032	888679	20457	0
2464	-102	-2	15	28	14757	4647	328124	10	597	1893304	7	15657	2	1	0	5198	28	0	3	1838	0	7699	14757	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022982	888679	20457	0
2463	-102	-2	15	28	14677	4647	327998	10	597	1893178	7	15651	2	1	0	5196	28	0	3	1838	0	7699	14677	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022932	888679	20457	0
2462	-102	-2	15	27	14597	4647	327872	10	597	1893052	7	15645	2	1	0	5194	28	0	3	1838	0	7699	14597	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022882	888679	20457	0
2461	-102	-2	15	27	14517	4647	327809	10	597	1892926	7	15642	2	1	0	5192	28	0	3	1838	0	7699	14517	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022832	888679	20457	0
2460	-102	-2	15	27	14437	4647	327683	10	597	1892863	7	15636	2	1	0	5191	28	0	3	1838	0	7699	14437	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022782	888679	20457	0
2459	-103	-2	15	26	14357	4645	327557	10	596	1892674	7	15630	2	1	0	5188	28	0	3	1835	0	7692	14357	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022732	888679	20457	0
2458	-103	-2	15	26	14277	4645	327431	10	596	1892611	7	15624	2	1	0	5187	28	0	3	1835	0	7692	14277	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022682	888679	20457	0
2457	-103	-2	15	28	14117	4645	327179	10	596	1892359	7	15612	2	1	0	5183	28	0	3	1835	0	7692	14117	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022582	888679	20457	0
2456	-102	-2	13	28	14035	4643	327053	10	595	1892233	7	15606	2	1	0	5181	25	0	3	1832	0	7685	14035	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022530	888679	20457	0
2455	-102	-2	12	30	13957	4643	326927	10	595	1892107	7	15600	2	1	0	5179	23	0	3	1832	0	7685	13957	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022482	888679	20457	0
2454	-102	-2	15	30	13877	4643	326864	10	595	1891981	7	15597	2	1	0	5177	28	0	3	1832	0	7685	13877	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022432	888679	20457	0
2453	-102	-2	15	30	13797	4643	326738	10	595	1891855	7	15591	2	1	0	5175	28	0	3	1832	0	7685	13797	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022382	888679	20457	0
2452	-102	-2	15	29	13717	4643	326612	10	595	1891792	7	15585	2	1	0	5174	28	0	3	1832	0	7685	13717	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022332	888679	20457	0
2451	-99	-2	15	29	13637	4641	326486	10	594	1891603	7	15579	2	1	0	5171	28	0	3	1829	0	7678	13637	988	0	0	0	0	76	0	8	23766	896748	60063	66	0	0	1022282	888679	20457	0
