,date_index,rsrp,rsrq,wbcqi
4056,2476,-98,-2,15
4057,2475,-98,-2,15
4058,2474,-98,-2,15
4059,2473,-99,-2,15
4060,2472,-99,-2,15
4061,2471,-99,-2,15
4062,2470,-99,-2,15
4063,2469,-99,-2,15
4064,2468,-98,-2,15
4065,2467,-98,-2,15
4066,2466,-98,-2,15
4067,2465,-98,-2,15
4068,2464,-102,-2,15
4069,2463,-102,-2,15
4070,2462,-102,-2,15
4071,2461,-102,-2,15
4072,2460,-102,-2,15
4073,2459,-103,-2,15
4074,2458,-103,-2,15
4075,2457,-103,-2,15
4076,2456,-102,-2,13
4077,2455,-102,-2,12
4078,2454,-102,-2,15
4079,2453,-102,-2,15
4080,2452,-102,-2,15
4081,2451,-99,-2,15
4082,2450,-99,-2,15
4083,2449,-99,-2,15
4084,2448,-99,-2,15
4085,2447,-99,-2,15
4086,2446,-99,-2,15
4087,2445,-99,-2,15
4088,2444,-99,-2,15
4089,2443,-99,-2,15
4090,2442,-100,-2,15
4091,2441,-100,-2,15
4092,2440,-100,-2,15
4093,2439,-100,-2,15
4094,2438,-100,-2,15
4095,2437,-102,-2,15
4096,2436,-102,-2,15
4097,2435,-102,-2,15
4098,2434,-101,-2,15
4099,2433,-101,-2,15
4100,2432,-101,-2,15
4101,2431,-101,-2,13
4102,2430,-101,-2,13
4103,2429,-100,-2,15
4104,2428,-100,-2,15
4105,2427,-100,-2,15
4106,2426,-100,-2,15
4107,2425,-96,-2,15
4108,2424,-96,-2,15
4109,2423,-96,-2,15
4110,2422,-96,-2,15
4111,2421,-96,-2,15
4112,2420,-97,-2,15
4113,2419,-97,-2,15
4114,2418,-97,-2,15
4115,2417,-97,-2,15
4116,2416,-99,-2,15
4117,2415,-99,-2,15
4118,2414,-99,-2,15
4119,2413,-99,-2,15
4120,2412,-96,-2,15
4121,2411,-96,-2,15
4122,2410,-96,-2,15
4123,2409,-96,-2,15
4124,2408,-98,-2,15
4125,2407,-98,-2,15
4126,2406,-98,-2,15
4127,2405,-98,-2,15
4128,2404,-98,-2,15
4129,2403,-98,-3,15
4130,2402,-98,-3,15
4131,2401,-98,-3,15
4132,2400,-98,-3,15
4133,2399,-98,-3,15
4134,2398,-98,-2,15
4135,2397,-98,-2,15
4136,2396,-98,-2,15
4137,2395,-98,-2,15
4138,2394,-99,-3,15
4139,2393,-99,-3,15
4140,2392,-99,-3,15
4141,2391,-99,-3,15
4142,2390,-103,-3,15
4143,2389,-103,-3,15
4144,2388,-103,-3,15
4145,2387,-103,-3,15
4146,2386,-104,-2,15
4147,2385,-104,-2,15
4148,2384,-104,-2,15
4149,2383,-104,-2,15
4150,2382,-104,-2,15
4151,2381,-101,-2,15
4152,2380,-101,-2,13
4153,2379,-101,-2,13
4154,2378,-101,-2,13
4155,2377,-100,-2,15
4156,2376,-100,-2,15
4157,2375,-100,-2,15
4158,2374,-100,-2,15
4159,2373,-100,-2,15
4160,2372,-98,-2,15
4161,2371,-98,-2,15
4162,2370,-98,-2,15
4163,2369,-98,-2,14
4164,2368,-94,-2,15
4165,2367,-94,-2,15
4166,2366,-94,-2,15
4167,2365,-94,-2,15
4168,2364,-93,-2,15
4169,2363,-93,-2,15
4170,2362,-93,-2,14
4171,2361,-93,-2,15
4172,2360,-93,-2,15
4173,2359,-94,-2,15
4174,2358,-94,-2,15
4175,2357,-94,-2,15
4176,2356,-94,-2,15
4177,2355,-93,-2,15
4178,2354,-93,-2,15
4179,2353,-93,-2,15
4180,2352,-93,-2,15
4181,2351,-93,-2,15
4182,2350,-93,-2,15
4183,2349,-93,-2,15
4184,2348,-93,-2,15
4185,2347,-92,-2,15
4186,2346,-92,-2,15
4187,2345,-92,-2,15
4188,2344,-92,-2,15
4189,2343,-92,-2,15
4190,2342,-91,-2,15
4191,2341,-91,-2,15
4192,2340,-91,-2,15
4193,2339,-91,-2,15
4194,2338,-91,-2,15
4195,2337,-91,-2,15
4196,2336,-91,-2,15
4197,2335,-91,-2,15
4198,2334,-91,-2,15
4199,2333,-91,-2,15
4200,2332,-91,-2,15
4201,2331,-91,-2,15
4202,2330,-91,-2,15
4203,2329,-91,-2,15
4204,2328,-92,-2,15
4205,2327,-92,-2,15
4206,2326,-92,-2,15
4207,2325,-92,-2,15
4208,2324,-92,-2,15
4209,2323,-92,-2,15
4210,2322,-92,-2,15
4211,2321,-92,-2,15
4212,2320,-93,-2,15
4213,2319,-93,-2,15
4214,2318,-93,-2,15
4215,2317,-93,-2,15
4216,2316,-96,-2,15
4217,2315,-96,-2,15
4218,2314,-96,-2,15
4219,2313,-96,-2,15
4220,2312,-96,-2,15
4221,2311,-100,-3,15
4222,2310,-100,-3,15
4223,2309,-100,-3,15
4224,2308,-100,-3,15
4225,2307,-101,-4,15
4226,2306,-101,-4,15
4227,2305,-101,-4,15
4228,2304,-101,-4,15
4229,2303,-100,-2,15
4230,2302,-100,-2,15
4231,2301,-100,-2,15
4232,2300,-100,-2,15
4233,2299,-99,-3,15
4234,2298,-99,-3,15
4235,2297,-99,-3,15
4236,2296,-99,-3,15
4237,2295,-99,-3,15
4238,2294,-96,-2,15
4239,2293,-96,-2,15
4240,2292,-96,-2,15
4241,2291,-96,-2,15
4242,2290,-96,-2,15
4243,2289,-94,-2,15
4244,2288,-94,-2,15
4245,2287,-94,-2,15
4246,2286,-94,-2,15
4247,2285,-95,-2,15
4248,2284,-95,-2,15
4249,2283,-95,-2,15
4250,2282,-95,-2,15
4251,2281,-95,-2,15
4252,2280,-95,-2,15
4253,2279,-95,-2,15
4254,2278,-95,-2,15
4255,2277,-95,-2,15
4256,2276,-95,-2,15
4257,2275,-95,-2,15
4258,2274,-95,-2,15
4259,2273,-95,-2,15
4260,2272,-94,-2,15
4261,2271,-94,-2,15
4262,2270,-94,-2,15
4263,2269,-94,-2,15
4264,2268,-94,-2,15
4265,2267,-94,-2,15
4266,2266,-94,-2,15
4267,2265,-94,-2,15
4268,2264,-94,-2,15
4269,2263,-95,-2,15
4270,2262,-95,-2,15
4271,2261,-95,-2,15
4272,2260,-95,-2,15
4273,2259,-95,-2,15
4274,2258,-95,-2,15
4275,2257,-95,-2,15
4276,2256,-95,-2,15
4277,2255,-94,-2,15
4278,2254,-94,-2,15
4279,2253,-94,-2,15
4280,2252,-94,-2,15
4281,2251,-94,-2,15
4282,2250,-94,-2,15
4283,2249,-94,-2,15
4284,2248,-94,-2,15
4285,2247,-94,-2,15
4286,2246,-95,-2,15
4287,2245,-95,-2,15
4288,2244,-95,-2,15
4289,2243,-95,-2,15
4290,2242,-95,-2,15
4291,2241,-95,-2,15
4292,2240,-95,-2,15
4293,2239,-95,-2,15
4294,2238,-95,-2,15
4295,2237,-95,-2,15
4296,2236,-95,-2,15
4297,2235,-95,-2,15
4298,2234,-95,-2,15
4299,2233,-95,-2,15
4300,2232,-95,-2,15
4301,2231,-95,-2,15
4302,2230,-95,-2,15
4303,2229,-95,-2,15
4304,2228,-95,-2,15
4305,2227,-95,-2,15
4306,2226,-95,-2,15
4307,2225,-95,-2,15
4308,2224,-95,-2,15
4309,2223,-95,-2,15
4310,2222,-95,-2,15
4311,2221,-95,-2,15
4312,2220,-95,-2,15
4313,2219,-95,-2,15
4314,2218,-95,-2,15
4315,2217,-95,-2,15
4316,2216,-95,-2,15
4317,2215,-95,-2,15
4318,2214,-95,-2,15
4319,2213,-95,-2,15
4320,2212,-95,-2,15
4321,2211,-95,-2,15
4322,2210,-95,-2,15
4323,2209,-95,-2,15
4324,2208,-95,-2,15
4325,2207,-95,-2,15
4326,2206,-95,-2,15
4327,2205,-95,-2,15
4328,2204,-95,-2,15
4329,2203,-95,-2,15
4330,2202,-95,-2,15
4331,2201,-95,-2,15
4332,2200,-95,-2,15
4333,2199,-95,-2,15
4334,2198,-95,-2,15
4335,2197,-95,-2,15
4336,2196,-95,-2,15
4337,2195,-95,-2,15
4338,2194,-95,-2,15
4339,2193,-95,-2,15
4340,2192,-95,-2,15
4341,2191,-95,-2,15
4342,2190,-95,-2,15
4343,2189,-95,-2,15
4344,2188,-95,-2,15
4345,2187,-95,-2,15
4346,2186,-95,-2,15
4347,2185,-95,-2,15
4348,2184,-95,-2,15
4349,2183,-95,-2,15
4350,2182,-95,-2,15
4351,2181,-95,-2,15
4352,2180,-95,-2,15
4353,2179,-95,-2,15
4354,2178,-95,-2,15
4355,2177,-95,-2,15
4356,2176,-95,-2,15
4357,2175,-95,-2,15
4358,2174,-95,-2,15
4359,2173,-95,-2,15
4360,2172,-95,-2,15
4361,2171,-95,-2,15
4362,2170,-95,-2,15
4363,2169,-95,-2,15
4364,2168,-95,-2,15
4365,2167,-95,-2,15
4366,2166,-95,-2,15
4367,2165,-95,-2,15
4368,2164,-95,-2,15
4369,2163,-95,-2,15
4370,2162,-95,-2,15
4371,2161,-95,-2,15
4372,2160,-95,-2,15
4373,2159,-95,-2,15
4374,2158,-95,-2,15
4375,2157,-95,-2,15
4376,2156,-95,-2,15
4377,2155,-95,-2,15
4378,2154,-95,-2,15
4379,2153,-95,-2,15
4380,2152,-95,-2,15
4381,2151,-95,-2,15
4382,2150,-95,-2,15
4383,2149,-95,-2,15
4384,2148,-95,-2,15
4385,2147,-95,-2,15
4386,2146,-95,-2,15
4387,2145,-95,-2,15
4388,2144,-95,-2,15
4389,2143,-95,-2,15
4390,2142,-95,-2,15
4391,2141,-95,-2,15
4392,2140,-95,-2,15
4393,2139,-95,-2,15
4394,2138,-95,-2,15
4395,2137,-95,-2,15
4396,2136,-95,-2,15
4397,2135,-95,-2,15
4398,2134,-95,-2,15
4399,2133,-95,-2,15
4400,2132,-95,-2,15
4401,2131,-95,-2,15
4402,2130,-95,-2,15
4403,2129,-95,-2,15
4404,2128,-95,-2,15
4405,2127,-95,-2,15
4406,2126,-95,-2,15
4407,2125,-95,-2,15
4408,2124,-95,-2,15
4409,2123,-95,-2,15
4410,2122,-95,-2,15
4411,2121,-95,-2,15
4412,2120,-95,-2,15
4413,2119,-95,-2,15
4414,2118,-95,-2,15
4415,2117,-95,-2,15
4416,2116,-95,-2,15
4417,2115,-95,-2,15
4418,2114,-95,-2,15
4419,2113,-95,-2,15
4420,2112,-95,-2,15
4421,2111,-95,-2,15
4422,2110,-95,-2,15
4423,2109,-95,-2,15
4424,2108,-95,-2,15
4425,2107,-95,-2,15
4426,2106,-95,-2,15
4427,2105,-95,-2,15
4428,2104,-95,-2,15
4429,2103,-95,-2,15
4430,2102,-95,-2,15
4431,2101,-95,-2,15
4432,2100,-95,-2,15
4433,2099,-95,-2,15
4434,2098,-95,-2,15
4435,2097,-95,-2,15
4436,2096,-95,-2,15
4437,2095,-95,-2,15
4438,2094,-95,-2,15
4439,2093,-95,-2,15
4440,2092,-95,-2,15
4441,2091,-95,-2,15
4442,2090,-95,-2,15
4443,2089,-95,-2,15
4444,2088,-95,-2,15
4445,2087,-95,-2,15
4446,2086,-95,-2,15
4447,2085,-95,-2,15
4448,2084,-95,-2,15
4449,2083,-95,-2,15
4450,2082,-95,-2,15
4451,2081,-95,-2,15
4452,2080,-95,-2,15
4453,2079,-95,-2,15
4454,2078,-95,-2,15
4455,2077,-95,-2,15
4456,2076,-95,-2,15
4457,2075,-95,-2,15
4458,2074,-95,-2,15
4459,2073,-95,-2,15
4460,2072,-95,-2,15
4461,2071,-95,-2,15
4462,2070,-95,-2,15
4463,2069,-95,-2,15
4464,2068,-95,-2,15
4465,2067,-95,-2,15
4466,2066,-95,-2,15
4467,2065,-95,-2,15
4468,2064,-95,-2,15
4469,2063,-95,-2,15
4470,2062,-95,-2,15
4471,2061,-95,-2,15
4472,2060,-95,-2,15
4473,2059,-95,-2,15
4474,2058,-95,-2,15
4475,2057,-95,-2,15
4476,2056,-95,-2,15
4477,2055,-95,-2,15
4478,2054,-95,-2,15
4479,2053,-95,-2,15
4480,2052,-95,-2,15
4481,2051,-95,-2,15
4482,2050,-95,-2,15
4483,2049,-95,-2,15
4484,2048,-95,-2,15
4485,2047,-95,-2,15
4486,2046,-95,-2,15
4487,2045,-95,-2,15
4488,2044,-95,-2,15
4489,2043,-95,-2,15
4490,2042,-95,-2,15
4491,2041,-95,-2,15
4492,2040,-95,-2,15
4493,2039,-95,-2,15
4494,2038,-95,-2,15
4495,2037,-95,-2,15
4496,2036,-95,-2,15
4497,2035,-95,-2,15
4498,2034,-95,-2,15
4499,2033,-95,-2,15
4500,2032,-95,-2,15
4501,2031,-95,-2,15
4502,2030,-95,-2,15
4503,2029,-95,-2,15
4504,2028,-95,-2,15
4505,2027,-95,-2,15
4506,2026,-95,-2,15
4507,2025,-95,-2,15
4508,2024,-95,-2,15
4509,2023,-94,-2,15
4510,2022,-94,-2,15
4511,2021,-94,-2,15
4512,2020,-94,-2,15
4513,2019,-94,-2,15
4514,2018,-94,-2,15
4515,2017,-94,-2,15
4516,2016,-94,-2,15
4517,2015,-95,-2,15
4518,2014,-95,-2,15
4519,2013,-95,-2,15
4520,2012,-95,-2,15
4521,2011,-95,-2,15
4522,2010,-95,-2,15
4523,2009,-95,-2,15
4524,2008,-95,-2,15
4525,2007,-95,-2,15
4526,2006,-94,-2,15
4527,2005,-94,-2,15
4528,2004,-94,-2,15
4529,2003,-94,-2,15
4530,2002,-94,-2,15
4531,2001,-94,-2,15
4532,2000,-94,-2,15
4533,1999,-94,-2,15
4534,1998,-95,-2,15
4535,1997,-95,-2,15
4536,1996,-95,-2,15
4537,1995,-95,-2,15
4538,1994,-95,-2,15
4539,1993,-95,-2,15
4540,1992,-95,-2,15
4541,1991,-95,-2,15
4542,1990,-95,-2,15
4543,1989,-95,-2,15
4544,1988,-95,-2,15
4545,1987,-95,-2,15
4546,1986,-95,-2,15
4547,1985,-95,-2,15
4548,1984,-95,-2,15
4549,1983,-95,-2,15
4550,1982,-95,-2,15
4551,1981,-95,-2,15
4552,1980,-95,-2,15
4553,1979,-95,-2,15
4554,1978,-95,-2,15
4555,1977,-95,-2,15
4556,1976,-95,-2,15
4557,1975,-95,-2,15
4558,1974,-95,-2,15
4559,1973,-95,-2,15
4560,1972,-95,-2,15
4561,1971,-95,-2,15
4562,1970,-95,-2,15
4563,1969,-95,-2,15
4564,1968,-95,-2,15
4565,1967,-95,-2,15
4566,1966,-95,-2,15
4567,1965,-95,-2,15
4568,1964,-95,-2,15
4569,1963,-95,-2,15
4570,1962,-95,-2,15
4571,1961,-95,-2,15
4572,1960,-95,-2,15
4573,1959,-95,-2,15
4574,1958,-94,-2,15
4575,1957,-94,-2,15
4576,1956,-94,-2,15
4577,1955,-94,-2,15
4578,1954,-95,-2,15
4579,1953,-95,-2,15
4580,1952,-95,-2,15
4581,1951,-95,-2,15
4582,1950,-95,-2,15
4583,1949,-95,-2,15
4584,1948,-95,-2,15
4585,1947,-95,-2,15
4586,1946,-95,-2,15
4587,1945,-96,-2,15
4588,1944,-96,-2,15
4589,1943,-96,-2,15
4590,1942,-96,-2,15
4591,1941,-96,-2,15
4592,1940,-96,-2,15
4593,1939,-96,-2,15
4594,1938,-96,-2,15
4595,1937,-96,-2,15
4596,1936,-97,-2,15
4597,1935,-97,-2,15
4598,1934,-97,-2,15
4599,1933,-97,-2,15
4600,1932,-97,-2,15
4601,1931,-97,-2,15
4602,1930,-97,-2,15
4603,1929,-97,-2,15
4604,1928,-96,-2,15
4605,1927,-96,-2,15
4606,1926,-96,-2,15
4607,1925,-96,-2,15
4608,1924,-96,-2,15
4609,1923,-94,-2,15
4610,1922,-94,-2,15
4611,1921,-94,-2,15
4612,1920,-94,-2,15
4613,1919,-93,-2,15
4614,1918,-93,-2,15
4615,1917,-93,-2,15
4616,1916,-93,-2,15
4617,1915,-93,-2,15
4618,1914,-94,-2,15
4619,1913,-94,-2,15
4620,1912,-94,-2,15
4621,1911,-94,-2,15
4622,1910,-94,-2,15
4623,1909,-94,-2,15
4624,1908,-94,-2,15
4625,1907,-94,-2,15
4626,1906,-93,-2,15
4627,1905,-93,-2,15
4628,1904,-93,-2,15
4629,1903,-93,-2,15
4630,1902,-93,-2,15
4631,1901,-93,-2,15
4632,1900,-93,-2,15
4633,1899,-93,-2,15
4634,1898,-93,-2,15
4635,1897,-92,-2,15
4636,1896,-92,-2,15
4637,1895,-92,-2,15
4638,1894,-92,-2,15
4639,1893,-92,-2,15
4640,1892,-90,-2,15
4641,1891,-90,-2,15
4642,1890,-90,-2,15
4643,1889,-89,-2,15
4644,1888,-89,-2,15
4645,1887,-89,-2,15
4646,1886,-89,-2,15
4647,1885,-89,-2,15
4648,1884,-91,-2,15
4649,1883,-91,-2,15
4650,1882,-91,-2,15
4651,1881,-91,-2,15
4652,1880,-91,-2,15
4653,1879,-91,-2,15
4654,1878,-91,-2,15
4655,1877,-91,-2,15
4656,1876,-91,-2,15
4657,1875,-88,-2,15
4658,1874,-88,-2,15
4659,1873,-88,-2,15
4660,1872,-88,-2,15
4661,1871,-87,-2,15
4662,1870,-87,-2,15
4663,1869,-87,-2,15
4664,1868,-87,-2,15
4665,1867,-83,-2,15
4666,1866,-83,-2,15
4667,1865,-83,-2,15
4668,1864,-83,-2,15
4669,1863,-81,-2,15
4670,1862,-81,-2,15
4671,1861,-81,-2,15
4672,1860,-81,-2,15
4673,1859,-81,-2,15
4674,1858,-81,-2,15
4675,1857,-81,-2,15
4676,1856,-81,-2,15
4677,1855,-81,-2,15
4678,1854,-81,-2,15
4679,1853,-81,-2,15
4680,1852,-81,-2,15
4681,1851,-81,-2,15
4682,1850,-81,-2,15
4683,1849,-83,-2,15
4684,1848,-83,-2,15
4685,1847,-83,-2,15
4686,1846,-83,-2,15
4687,1845,-88,-2,15
4688,1844,-88,-2,15
4689,1843,-88,-2,15
4690,1842,-88,-2,15
4691,1841,-93,-2,15
4692,1840,-93,-2,15
4693,1839,-93,-2,15
4694,1838,-93,-2,15
4695,1837,-93,-2,15
4696,1836,-91,-2,15
4697,1835,-91,-2,15
4698,1834,-91,-2,15
4699,1833,-91,-2,15
4700,1832,-92,-2,15
4701,1831,-92,-2,15
4702,1830,-92,-2,15
4703,1829,-92,-2,15
4704,1828,-92,-2,15
4705,1827,-92,-2,15
4706,1826,-92,-2,15
4707,1825,-92,-2,15
4708,1824,-92,-2,15
4709,1823,-90,-2,15
4710,1822,-90,-2,15
4711,1821,-90,-2,15
4712,1820,-90,-2,15
4713,1819,-86,-2,15
4714,1818,-86,-2,15
4715,1817,-86,-2,15
4716,1816,-86,-2,15
4717,1815,-86,-2,15
4718,1814,-83,-2,15
4719,1813,-83,-2,15
4720,1812,-83,-2,15
4721,1811,-83,-2,15
4722,1810,-81,-2,15
4723,1809,-81,-2,15
4724,1808,-81,-2,15
4725,1807,-81,-2,15
4726,1806,-81,-2,15
4727,1805,-81,-2,15
4728,1804,-81,-2,15
4729,1803,-81,-2,15
4730,1802,-81,-2,15
4731,1801,-81,-2,15
4732,1800,-81,-2,15
4733,1799,-81,-2,15
4734,1798,-81,-2,15
4735,1797,-81,-2,15
4736,1796,-81,-2,15
4737,1795,-81,-2,15
4738,1794,-81,-2,15
4739,1793,-81,-2,15
4740,1792,-81,-2,15
4741,1791,-81,-2,15
4742,1790,-81,-2,15
4743,1789,-81,-2,15
4744,1788,-81,-2,15
4745,1787,-81,-2,15
4746,1786,-81,-2,15
4747,1785,-81,-2,15
4748,1784,-81,-2,15
4749,1783,-81,-2,15
4750,1782,-81,-2,15
4751,1781,-81,-2,15
4752,1780,-81,-2,15
4753,1779,-81,-2,15
4754,1778,-81,-2,15
4755,1777,-81,-2,15
4756,1776,-81,-2,15
4757,1775,-81,-2,15
4758,1774,-81,-2,15
4759,1773,-81,-2,15
4760,1772,-81,-2,15
4761,1771,-81,-2,15
4762,1770,-81,-2,15
4763,1769,-81,-2,15
4764,1768,-81,-2,15
4765,1767,-81,-2,15
4766,1766,-81,-2,15
4767,1765,-81,-2,15
4768,1764,-81,-2,15
4769,1763,-81,-2,15
4770,1762,-81,-2,15
4771,1761,-81,-2,15
4772,1760,-81,-2,15
4773,1759,-81,-2,15
4774,1758,-81,-2,15
4775,1757,-81,-2,15
4776,1756,-81,-2,15
4777,1755,-81,-2,15
4778,1754,-80,-2,15
4779,1753,-80,-2,15
4780,1752,-80,-2,15
4781,1751,-80,-2,15
4782,1750,-80,-2,15
4783,1749,-81,-2,15
4784,1748,-81,-2,15
4785,1747,-81,-2,15
4786,1746,-81,-2,15
4787,1745,-81,-2,15
4788,1744,-80,-2,15
4789,1743,-80,-2,15
4790,1742,-80,-2,15
4791,1741,-80,-2,15
4792,1740,-80,-2,15
4793,1739,-80,-2,15
4794,1738,-80,-2,15
4795,1737,-80,-2,15
4796,1736,-80,-2,15
4797,1735,-80,-2,15
4798,1734,-80,-2,15
4799,1733,-80,-2,15
4800,1732,-80,-2,15
4801,1731,-80,-2,15
4802,1730,-80,-2,15
4803,1729,-80,-2,15
4804,1728,-80,-2,15
4805,1727,-81,-2,15
4806,1726,-81,-2,15
4807,1725,-81,-2,15
4808,1724,-81,-2,15
4809,1723,-81,-2,15
4810,1722,-81,-2,15
4811,1721,-81,-2,15
4812,1720,-81,-2,15
4813,1719,-81,-2,15
4814,1718,-80,-2,15
4815,1717,-80,-2,15
4816,1716,-80,-2,15
4817,1715,-80,-2,15
4818,1714,-81,-2,15
4819,1713,-81,-2,15
4820,1712,-81,-2,15
4821,1711,-81,-2,15
4822,1710,-80,-2,15
4823,1709,-80,-2,15
4824,1708,-80,-2,15
4825,1707,-80,-2,15
4826,1706,-80,-2,15
4827,1705,-80,-2,15
4828,1704,-80,-2,15
4829,1703,-80,-2,15
4830,1702,-80,-2,15
4831,1701,-81,-2,15
4832,1700,-81,-2,15
4833,1699,-81,-2,15
4834,1698,-81,-2,15
4835,1697,-81,-2,15
4836,1696,-81,-2,15
4837,1695,-81,-2,15
4838,1694,-81,-2,15
4839,1693,-81,-2,15
4840,1692,-81,-2,15
4841,1691,-81,-2,15
4842,1690,-81,-2,15
4843,1689,-81,-2,15
4844,1688,-81,-2,15
4845,1687,-81,-2,15
4846,1686,-81,-2,15
4847,1685,-81,-2,15
4848,1684,-81,-2,15
4849,1683,-81,-2,15
4850,1682,-81,-2,15
4851,1681,-81,-2,15
4852,1680,-81,-2,15
4853,1679,-81,-2,15
4854,1678,-81,-2,15
4855,1677,-81,-2,15
4856,1676,-81,-2,15
4857,1675,-81,-2,15
4858,1674,-81,-2,15
4859,1673,-81,-2,15
4860,1672,-81,-2,15
4861,1671,-81,-2,15
4862,1670,-81,-2,15
4863,1669,-81,-2,15
4864,1668,-81,-2,15
4865,1667,-81,-2,15
4866,1666,-81,-2,15
4867,1665,-81,-2,15
4868,1664,-81,-2,15
4869,1663,-81,-2,15
4870,1662,-81,-2,15
4871,1661,-81,-2,15
4872,1660,-81,-2,15
4873,1659,-81,-2,15
4874,1658,-81,-2,15
4875,1657,-81,-2,15
4876,1656,-81,-2,15
4877,1655,-81,-2,15
4878,1654,-81,-2,15
4879,1653,-80,-2,15
4880,1652,-80,-2,15
4881,1651,-80,-2,15
4882,1650,-80,-2,15
4883,1649,-81,-2,15
4884,1648,-81,-2,15
4885,1647,-81,-2,15
4886,1646,-81,-2,15
4887,1645,-81,-2,15
4888,1644,-81,-2,15
4889,1643,-81,-2,15
4890,1642,-81,-2,15
4891,1641,-81,-2,15
4892,1640,-81,-2,15
4893,1639,-81,-2,15
4894,1638,-81,-2,15
4895,1637,-81,-2,15
4896,1636,-81,-2,15
4897,1635,-81,-2,15
4898,1634,-81,-2,15
4899,1633,-81,-2,15
4900,1632,-81,-2,15
4901,1631,-81,-2,15
4902,1630,-81,-2,15
4903,1629,-81,-2,15
4904,1628,-81,-2,15
4905,1627,-81,-2,15
4906,1626,-81,-2,15
4907,1625,-81,-2,15
4908,1624,-81,-2,15
4909,1623,-81,-2,15
4910,1622,-81,-2,15
4911,1621,-81,-2,15
4912,1620,-81,-2,15
4913,1619,-81,-2,15
4914,1618,-81,-2,15
4915,1617,-81,-2,15
4916,1616,-81,-2,15
4917,1615,-81,-2,15
4918,1614,-81,-2,15
4919,1613,-81,-2,15
4920,1612,-81,-2,15
4921,1611,-81,-2,15
4922,1610,-81,-2,15
4923,1609,-81,-2,15
4924,1608,-81,-2,15
4925,1607,-81,-2,15
4926,1606,-81,-2,15
4927,1605,-81,-2,15
4928,1604,-81,-2,15
4929,1603,-81,-2,15
4930,1602,-81,-2,15
4931,1601,-81,-2,15
4932,1600,-81,-2,15
4933,1599,-81,-2,15
4934,1598,-81,-2,15
4935,1597,-81,-2,15
4936,1596,-81,-2,15
4937,1595,-81,-2,15
4938,1594,-81,-2,15
4939,1593,-81,-2,15
4940,1592,-81,-2,15
4941,1591,-81,-2,15
4942,1590,-81,-2,15
4943,1589,-81,-2,15
4944,1588,-81,-2,15
4945,1587,-81,-2,15
4946,1586,-81,-2,15
4947,1585,-81,-2,15
4948,1584,-81,-2,15
4949,1583,-81,-2,15
4950,1582,-81,-2,15
4951,1581,-81,-2,15
4952,1580,-81,-2,15
4953,1579,-81,-2,15
4954,1578,-81,-2,15
4955,1577,-81,-2,15
4956,1576,-81,-2,15
4957,1575,-81,-2,15
4958,1574,-81,-2,15
4959,1573,-81,-2,15
4960,1572,-81,-2,15
4961,1571,-81,-2,15
4962,1570,-80,-2,15
4963,1569,-80,-2,15
4964,1568,-80,-2,15
4965,1567,-80,-2,15
4966,1566,-80,-2,15
4967,1565,-80,-2,15
4968,1564,-80,-2,15
4969,1563,-80,-2,15
4970,1562,-81,-2,15
4971,1561,-81,-2,15
4972,1560,-81,-2,15
4973,1559,-81,-2,15
4974,1558,-81,-2,15
4975,1557,-81,-2,15
4976,1556,-81,-2,15
4977,1555,-81,-2,15
4978,1554,-81,-2,15
4979,1553,-81,-2,15
4980,1552,-81,-2,15
4981,1551,-81,-2,15
4982,1550,-81,-2,15
4983,1549,-81,-2,15
4984,1548,-81,-2,15
4985,1547,-81,-2,15
4986,1546,-81,-2,15
4987,1545,-81,-2,15
4988,1544,-81,-2,15
4989,1543,-81,-2,15
4990,1542,-81,-2,15
4991,1541,-81,-2,15
4992,1540,-81,-2,15
4993,1539,-81,-2,15
4994,1538,-81,-2,15
4995,1537,-81,-2,15
4996,1536,-81,-2,15
4997,1535,-80,-2,15
4998,1534,-80,-2,15
4999,1533,-80,-2,15
5000,1532,-80,-2,15
5001,1531,-80,-2,15
5002,1530,-80,-2,15
5003,1529,-80,-2,15
5004,1528,-80,-2,15
5005,1527,-80,-2,15
5006,1526,-80,-2,15
5007,1525,-80,-2,15
5008,1524,-80,-2,15
5009,1523,-80,-2,15
5010,1522,-80,-2,15
5011,1521,-80,-2,15
5012,1520,-80,-2,15
5013,1519,-80,-2,15
5014,1518,-80,-2,15
5015,1517,-80,-2,15
5016,1516,-80,-2,15
5017,1515,-80,-2,15
5018,1514,-80,-2,15
5019,1513,-80,-2,15
5020,1512,-80,-2,15
5021,1511,-80,-2,15
5022,1510,-80,-2,15
5023,1509,-80,-2,15
5024,1508,-80,-2,15
5025,1507,-80,-2,15
5026,1506,-80,-2,15
5027,1505,-80,-2,15
5028,1504,-80,-2,15
5029,1503,-80,-2,15
5030,1502,-80,-2,15
5031,1501,-80,-2,15
5032,1500,-80,-2,15
5033,1499,-80,-2,15
5034,1498,-80,-2,15
5035,1497,-80,-2,15
5036,1496,-81,-2,15
5037,1495,-81,-2,15
5038,1494,-81,-2,15
5039,1493,-81,-2,15
5040,1492,-81,-2,15
5041,1491,-81,-2,15
5042,1490,-81,-2,15
5043,1489,-81,-2,15
5044,1488,-81,-2,15
5045,1487,-81,-2,15
5046,1486,-81,-2,15
5047,1485,-81,-2,15
5048,1484,-81,-2,15
5049,1483,-81,-2,15
5050,1482,-81,-2,15
5051,1481,-81,-2,15
5052,1480,-81,-2,15
5053,1479,-81,-2,15
